2022,326,,004,0720,8072,224,0,9/12 1,7:59,01:24,02:,40,S
2035,326,,004,0995,9725,304,0,9/12 1,8:06,00:31,02:,40,S
2050,326,,004,0924,6393,463,0,9/12 1,8:12,00:28,02:,40,S
2061,326,,004,0976,6066,250,0,9/12 1,8:14,01:44,02:,40,S
2067,326,,004,0998,5524,545,0,9/12 1,8:17,00:35,02:,40,S
2091,326,,004,0964,6859,009,0,9/12 1,8:29,01:18,02:,40,S
2099,326,,004,0938,0207,939,0,9/12 1,8:33,00:40,02:,40,S
2113,326,,004,0974,3795,245,0,9/12 1,8:44,03:29,04:,80,S
1291,327,06   0,04,997144,4337,,09/,12 10:,41,05:16,00:00,,R*
1298,327,,004,0986,8227,610,0,9/12 1,0:45,00:25,02:,40,S
1308,327,,004,0931,1388,117,0,9/12 1,0:52,05:27,04:,80,S  *
1322,327,,004,0981,0856,161,0,9/12 1,1:02,00:17,02:,40,S
1324,327,20   0,04,773725,2857,,09/,12 11:,04,00:00,00:00,,U
1326,327,20   0,04,773725,2857,,09/,12 11:,05,00:00,00:00,,U
1329,327,,004,0989,9683,808,0,9/12 1,1:07,04:22,04:,80,S
1331,327,05   0,04,773725,2857,,09/,12 11:,08,00:17,00:00,,R
1370,327,,004,0997,1032,288,0,9/12 1,1:23,11:00,09:,60,S  #
1425,327,,004,0981,0996,633,0,9/12 1,1:51,21:51,19:,20,S  #
1433,327,,004,0941,6076,674,0,9/12 1,1:53,00:21,02:,40,S
1448,327,,004,0981,1087,062,0,9/12 1,1:58,03:18,04:,80,S
1478,327,,004,0989,1717,370,0,9/12 1,2:13,03:05,04:,80,S
1524,327,,004,0995,3813,942,0,9/12 1,2:42,00:18,02:,40,S
1530,327,,004,0981,0908,171,0,9/12 1,2:46,03:47,04:,80,S
1561,327,,004,0971,7390,688,0,9/12 1,3:07,10:18,09:,60,S  #
1582,327,20   0,04,981810,5798,,09/,12 13:,20,00:00,00:00,,U
1584,327,,004,0981,0967,969,0,9/12 1,3:21,09:48,09:,60,S  *
1591,327,,004,0981,0554,435,0,9/12 1,3:26,00:27,02:,40,S
1606,327,,004,9828,1138,55,0,9/12 1,4:00,01:12,01:,20,
1607,327,,004,9828,3645,94,0,9/12 1,4:01,00:23,01:,20,
1702,327,,004,0941,6076,674,0,9/12 1,5:12,00:12,02:,40,S
1707,327,,004,0935,1336,162,0,9/12 1,5:15,01:15,02:,40,S
1719,327,,004,0921,0065,640,0,9/12 1,5:20,03:19,04:,80,S
1739,327,,004,0989,1585,203,0,9/12 1,5:30,04:06,04:,80,S
1774,327,,004,0965,0166,608,0,9/12 1,5:47,09:37,09:,60,S  *
1802,327,,004,0995,3828,372,0,9/12 1,6:04,08:06,07:,20,S  *
1807,327,,004,0981,8611,332,0,9/12 1,6:09,00:45,02:,40,S
1841,327,,004,0982,7159,887,0,9/12 1,6:25,12:37,12:,00,S  #
1864,327,,004,0981,0554,435,0,9/12 1,6:35,06:42,07:,20,S  *
1893,327,,004,0981,8335,270,0,9/12 1,6:48,10:43,09:,60,S  #
1907,327,,004,0981,0021,307,0,9/12 1,6:53,02:51,02:,40,S
1932,327,,004,0991,0897,845,0,9/12 1,7:03,05:34,04:,80,S  *
1955,327,,004,0956,0159,591,0,9/12 1,7:31,00:40,02:,40,S
1988,327,,004,0965,4995,627,0,9/12 1,7:42,10:53,09:,60,S  #
2009,327,,004,0981,8434,375,0,9/12 1,7:50,03:13,04:,80,S
2012,327,,004,0971,1003,118,0,9/12 1,7:53,00:35,02:,40,S
2016,327,,004,0987,3039,723,0,9/12 1,7:55,00:37,02:,40,S
2037,327,,004,0999,7555,300,0,9/12 1,8:07,10:30,09:,60,S  #
2044,327,,004,0954,0222,214,0,9/12 1,8:10,00:16,02:,40,S
2048,327,,004,0954,0222,214,0,9/12 1,8:11,00:14,02:,40,S
2056,327,,004,0987,1877,996,0,9/12 1,8:13,00:48,02:,40,S
2058,327,,004,0987,1877,996,0,9/12 1,8:14,00:02,02:,40,S
2069,327,,004,0987,1877,996,0,9/12 1,8:18,03:52,04:,80,S
2079,327,,004,0971,1777,406,0,9/12 1,8:24,03:29,04:,80,S
2105,327,,004,0935,0026,411,0,9/12 1,8:36,09:37,09:,60,S  *
2134,327,,004,0971,1003,118,0,9/12 1,8:54,06:54,07:,20,S  *
2151,327,,004,9602,3187,60,0,9/12 2,1:36,00:45,01:,20,
1271,328,,004,9672,0477,74,0,9/12 0,8:27,08:55,03:,60,*
1272,328,,004,9571,5410,04,0,9/12 0,8:46,03:28,02:,40,
1281,328,,004,4111,222,,0,9/12 1,0:34,00:35,01:,20,
1330,328,,004,9461,6865,67,0,9/12 1,1:08,00:29,01:,20,
1334,328,03,004,1414,0046,75,0,9/12 1,1:09,01:30,00:,00,R
1356,328,,004,9983,4355,53,0,9/12 1,1:17,00:51,01:,20,
1358,328,07,004,9829,4871,57,0,9/12 1,1:18,00:36,00:,00,R
1366,328,,004,9928,1667,77,0,9/12 1,1:21,00:48,01:,20,
1374,328,,004,9413,2744,77,0,9/12 1,1:24,01:26,01:,20,
1381,328,20,004,9413,2744,77,0,9/12 1,1:29,00:00,00:,00,U
1387,328,,004,9352,4819,42,0,9/12 1,1:30,02:30,01:,20,
1397,328,,004,9928,4243,57,0,9/12 1,1:34,02:12,01:,20,
1455,328,,004,4122,222,,0,9/12 1,2:01,03:40,02:,40,
1476,328,,004,9461,6865,67,0,9/12 1,2:12,04:15,02:,40,
1486,328,04,004,1414,0046,75,0,9/12 1,2:18,01:39,00:,00,R
1491,328,,004,4111,222,,0,9/12 1,2:20,00:51,01:,20,
1493,328,,004,9461,6865,67,0,9/12 1,2:21,00:03,01:,20,
1499,328,04,004,1414,0046,75,0,9/12 1,2:24,02:59,00:,00,R
1503,328,20,004,9413,2744,77,0,9/12 1,2:26,00:00,00:,00,U
1506,328,06,004,1414,0046,75,0,9/12 1,2:27,02:00,00:,00,R
1546,328,04,004,9928,8692,95,0,9/12 1,2:52,00:00,00:,00,U
1610,328,,004,9414,0061,50,0,9/12 1,4:06,01:32,01:,20,
1612,328,,004,9549,6518,59,0,9/12 1,4:10,00:16,01:,20,
1614,328,,004,9413,2744,77,0,9/12 1,4:14,02:39,01:,20,
1615,328,,004,9461,6865,67,0,9/12 1,4:15,00:45,01:,20,
1617,328,03,004,1414,0046,75,0,9/12 1,4:16,00:36,00:,00,R
1622,328,,004,9413,2744,77,0,9/12 1,4:18,01:45,01:,20,
1629,328,,004,9549,6518,59,0,9/12 1,4:24,00:40,01:,20,
1644,328,,004,4111,222,,0,9/12 1,4:41,00:33,01:,20,
1731,328,,004,4111,222,,0,9/12 1,5:26,02:34,01:,20,
2014,328,,004,4072,222,,0,9/12 1,7:54,00:45,01:,20,
2023,328,,004,9829,6744,07,0,9/12 1,7:59,01:04,01:,20,
2161,328,,004,9828,5445,22,1,0/12 0,9:19,01:08,01:,20,
2162,328,,004,9929,5569,54,1,0/12 1,0:14,02:28,01:,20,
2163,328,,004,9829,5559,99,1,0/12 1,0:16,01:04,01:,20,
1273,329,,004,9549,6972,54,0,9/12 0,9:12,00:22,01:,20,
1274,329,,004,9672,0477,74,0,9/12 0,9:13,00:28,01:,20,
1288,329,,004,0931,3668,289,0,9/12 1,0:39,01:08,02:,40,S
1312,329,,004,9784,3417,30,0,9/12 1,0:57,03:02,02:,40,
1332,329,,004,9829,4222,52,0,9/12 1,1:09,04:15,02:,40,
1341,329,19,004,9351,6287,74,0,9/12 1,1:11,00:00,00:,00,U
1357,329,,004,9784,3417,30,0,9/12 1,1:17,04:19,02:,40,
1457,329,,004,9929,0659,00,0,9/12 1,2:02,04:34,02:,40,
1473,329,,004,6700,533,,0,9/12 1,2:10,01:28,01:,20,
1482,329,,004,0931,3668,289,0,9/12 1,2:16,02:44,02:,40,S
1527,329,,004,0950,3865,724,0,9/12 1,2:44,04:01,04:,80,S
1548,329,,004,0934,3867,701,0,9/12 1,2:53,00:26,02:,40,S
1567,329,,004,0931,7545,075,0,9/12 1,3:09,01:13,02:,40,S
1570,329,09,004,9343,8677,01,0,9/12 1,3:10,00:48,00:,00,R
1601,329,,004,0114,6664,000,0,9/12 1,3:44,08:03,07:,20,S  *
1630,329,,004,9587,7770,70,0,9/12 1,4:24,00:49,01:,20,
1633,329,,004,0958,2055,581,0,9/12 1,4:33,01:14,02:,40,S
1722,329,,004,0999,9179,460,0,9/12 1,5:22,00:35,02:,40,S
1886,329,,004,9829,4555,67,0,9/12 1,6:42,00:35,01:,20,
1935,329,,004,0982,3124,181,0,9/12 1,7:09,02:31,02:,40,S
1944,329,,004,6700,531,,0,9/12 1,7:23,00:22,01:,20,
2055,329,,004,9784,3417,30,0,9/12 1,8:13,00:40,01:,20,
1423,331,19,004,9610,4504,40,0,9/12 1,1:49,01:55,00:,00,R
1479,331,01,004,2261,2043,00,0,9/12 1,2:14,00:00,00:,00,U
1488,331,15,004,2261,2043,00,0,9/12 1,2:19,02:55,00:,00,R
1943,331,09,004,9610,4504,40,0,9/12 1,7:22,02:04,00:,00,R
1275,333,16,004,8527,3150,45,0,9/12 1,0:19,02:59,00:,00,R
1676,333,,004,2709,052,,0,9/12 1,4:58,01:39,01:,20,
1695,333,,004,0981,1750,280,0,9/12 1,5:08,03:10,04:,80,S
1710,333,,004,0981,1750,280,0,9/12 1,5:17,00:55,02:,40,S
1913,333,,004,0971,1260,381,0,9/12 1,6:56,00:54,02:,40,S
1931,333,,004,0931,0205,930,0,9/12 1,7:03,02:08,02:,40,S
1933,333,,004,0987,1630,599,0,9/12 1,7:05,01:08,02:,40,S
1946,333,,004,0995,8997,404,0,9/12 1,7:26,01:48,02:,40,S
1957,333,,004,0995,8146,661,0,9/12 1,7:31,00:32,02:,40,S
1964,333,,004,0981,0314,184,0,9/12 1,7:34,01:18,02:,40,S
2120,333,,004,0995,5157,838,0,9/12 1,8:50,03:38,04:,80,S
2155,333,,004,9672,0477,74,1,0/12 0,7:48,04:19,02:,40,
2156,333,,004,9571,5410,04,1,0/12 0,7:54,05:49,02:,40,*
2157,333,,004,9928,2152,15,1,0/12 0,7:57,02:13,01:,20,
1428,341,,004,9799,7547,75,0,9/12 1,1:52,00:11,01:,20,
1434,341,,004,9672,0477,74,0,9/12 1,1:54,01:21,01:,20,
1600,341,,004,9784,6566,61,0,9/12 1,3:40,00:29,01:,20,
1609,341,21,004,9928,4823,93,0,9/12 1,4:05,00:59,00:,00,R
1616,341,,004,9602,3187,60,0,9/12 1,4:16,00:55,01:,20,
1621,341,,004,9672,0477,74,0,9/12 1,4:18,01:07,01:,20,
1749,341,,004,9571,5410,04,0,9/12 1,5:35,01:53,01:,20,
1758,341,,004,9001,2507,23,0,9/12 1,5:38,03:21,02:,40,
1869,341,,004,9352,4918,32,0,9/12 1,6:37,01:15,01:,20,
1912,341,20,004,9314,0093,48,0,9/12 1,6:55,00:00,00:,00,U
1915,341,19,004,9314,0093,48,0,9/12 1,6:56,00:00,00:,00,U
1920,341,,004,8890,5477,50,0,9/12 1,6:57,02:30,01:,20,
1921,341,16,004,9314,0093,48,0,9/12 1,6:57,00:02,00:,00,R
1922,341,05,004,9314,0093,48,0,9/12 1,6:57,00:00,00:,00,U
1948,341,,004,9549,6972,54,0,9/12 1,7:27,00:14,01:,20,
1952,341,,004,9672,0477,74,0,9/12 1,7:29,01:05,01:,20,
2139,341,,004,9784,0183,17,0,9/12 1,9:01,01:46,01:,20,
2142,341,,004,9672,0477,74,0,9/12 1,9:22,02:09,01:,20,
2144,341,,004,9829,3747,17,0,9/12 1,9:46,00:47,01:,20,
2145,341,,004,9983,3737,37,0,9/12 1,9:49,02:15,01:,20,
2153,341,,004,9352,1766,51,0,9/12 2,1:59,01:19,01:,20,
2154,341,,004,7737,7594,54,0,9/12 2,2:06,06:35,03:,60,*
1276,301,05,004,1412,2278,33,0,9/12 1,0:25,04:56,00:,00,R
2033,301,,004,9413,8320,62,0,9/12 1,8:05,00:36,01:,20,
2164,301,05,004,1412,2803,75,1,0/12 1,0:19,02:10,00:,00,R
